STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE
24,200000CL0336030,1,4,0,00705,0,07,013,0,'SNOWDEN RUN             ',,'OKLAHOMA ROAD     ','1.0 MILES NORTH OF MD 26 ',99.99,0,,,,39244800,076552400,5,3,02,02,09,1971,2,0,3264,2003,0,6.4,0,0,0,0,1,1,1,5,0,0,0,A,1,5,1,19,0,00,4,0,8.3,2.1,14.6,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,7,6,2,99.9,2,99.9,6,N,N,5,7,8,,,,805,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,1995,N,N,N,N,0,0,,Y,8,5896,2023,,N,4/16/2007,B,Z ,,,,,,,,,0,*,99.2,0
24,200000CL0337010,1,4,1,00639,0,07,013,0,'MIDDLE RUN              ',,'LOUISVILLE ROAD   ','0.60 MI S OF DEER PARK RD',99.99,2.253,,,,39374800,076544800,6,3,02,02,09,1974,2,0,853,2003,0,7.3,0,10,0,1,0,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,9.7,18.3,19.5,0,0,9.8,10.7,99.99,N,0,N,99.9,0,7,8,7,6,N,2,63,2,36,7,6,N,5,7,8,,,0,805,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,0,0,0,8,0,,Y,U,1281,2025,,N,4/16/2007,B,Z ,,,,,,,,,0,,99.8,0
24,200000CL0339020,1,4,1,00539,0,07,013,0,'SOUTH BRANCH MIDDLE RUN ',,'NINER ROAD        ','0.59 MI N OF MD 32       ',99.99,0.949,,,,39283000,076560600,5,3,02,02,09,1974,2,0,860,2003,0,6.4,0,24,0,0,0,1,1,5,0,0,0,P,1,5,1,19,0,00,2,0,9.2,3.7,8.8,0,0,9.3,9.9,99.99,N,0,N,99.9,0,N,N,N,6,6,2,39.6,2,23.4,6,6,N,5,6,8,,,,805,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,8,0,,Y,8,1070,2025,,N,4/16/2007,B,Z ,,,,,,,,,0,,87.5,0
24,200000CL0341020,1,4,1,00493,0,07,013,0,'BEAVER RUN              ',,'HUGHES ROAD       ','0.23 MI WEST OF MD 91    ',99.99,0.37,,,,39293600,076533000,3,3,02,02,09,1976,2,0,304,2003,4,6.1,0,0,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,00,0,0,6.7,0,15.8,0,0,6.7,7.7,99.99,N,0,N,99.9,0,N,N,N,6,7,2,77.4,2,45,7,4,N,5,7,6,,,0,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,5,0,,Y,8,549,2023,,N,4/16/2007,B,Z ,,,,,,,,,0,,84.5,0
24,200000CL0342010,1,4,1,00599,0,07,013,0,'GILLIS FALLS            ',,'NEWPORT ROAD      ','0.09 MI N OF HOWARD CO   ',99.99,0.145,,,,39214800,077040000,3,3,02,02,09,2001,1,0,882,2003,9,4.9,0,17,0,1,0,1,1,5,0,0,0,A,1,5,5,05,0,00,1,0,4.8,21.3,22.6,0,0,4.9,5.6,99.99,N,0,N,99.9,0,7,8,7,7,N,2,99.9,2,44.1,7,2,N,5,7,6,,,,805,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,,0,1,2,0,0,8,0,,Y,5,1103,2025,,N,4/16/2007,B,K*,,Q110,0001537,0,09,09,,,0,,88.4,2
24,200000CL0343010,1,4,1,00494,0,07,013,0,'BEAVER RUN              ',,'KAYS MILL ROAD    ','0.44 MI S OF MD 140      ',99.99,0.708,,,,39294800,076513600,2,3,02,02,09,1978,2,0,1480,2003,4,7.3,0,42,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,3,0,9.7,22.9,62.5,0,0,9.8,10.7,99.99,N,0,N,99.9,0,7,7,7,7,N,2,70.2,2,39.6,7,5,N,5,8,7,,,0,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,0,8,8,23,0,,Y,8,1840,2025,,N,4/16/2007,B,Z ,,,,,,,,,0,,98.9,0
24,200000CL0344030,1,4,1,00986,0,07,013,0,'BEAVER RUN              ',,'OLD KAYS MILL ROAD','AT HUGHES ROAD           ',99.99,0.177,,,,39294200,076513600,2,3,02,02,09,1974,2,0,315,2003,0,6.4,0,28,0,0,N,0,0,5,0,0,0,P,1,5,3,19,0,00,0,0,10.8,0,14.9,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,6,7,2,24.3,2,18,5,N,N,2,7,7,,,0,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,10,0,,Y,8,390,2025,,N,4/16/2007,B,Z ,,,,,,,,,0,*,79.2,0
24,200000CL0345010,1,4,1,00503,0,07,013,0,'BEAVER RUN              ',,'GREENS MILL ROAD  ','1.02 MILES SW OF MD 140  ',99.99,1.641,,,,39303600,076552400,6,3,02,02,09,1976,2,0,948,2003,4,7,0,15,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,9.7,18.3,18.3,0,0,9.8,10.7,99.99,N,0,N,99.9,0,8,8,6,7,N,2,61.2,2,35.1,6,6,N,5,8,8,,,0,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,1,8,8,8,0,,Y,8,1711,2023,,N,4/16/2007,B,Z ,,,,,,,,,0,,99.7,0
24,200000CL0346030,1,4,1,00482,0,07,013,0,'ROARING RUN             ',,'BROWN ROAD        ',' 0.2 MI NE OF MD 140     ',99.99,0.998,,,,39304200,076531800,5,3,02,02,09,1985,2,0,151,2003,0,4.6,0,40,0,1,N,1,1,5,0,0,0,A,1,5,3,19,0,00,0,0,6,0,10.7,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,7,6,2,99.9,2,99.9,6,N,N,5,7,6,31,1,45.7,605,24,N  ,N  ,N  ,,,,60,15,75,2001,,,,0,N,3,,0,,0,N,9,0,0,8,0,,Y,8,225,2025,,N,4/16/2007,B,Z ,,,,,,,,,0,*,100,0
24,200000CL0349010,1,4,1,00462,0,07,013,0,'DEEP RUN                ',,'EMORY ROAD        ','0.38 MI E OF WESLEY ROAD ',99.99,1.4,,,,39321200,076523000,6,3,02,02,09,2000,2,0,185,2003,0,7.3,0,20,0,1,1,1,1,5,0,0,0,A,1,5,7,02,0,00,1,0,7.3,8.2,9.1,0,0,7.3,7.6,99.99,N,0,N,99.9,0,7,7,8,7,N,2,81,2,58.5,7,5,N,5,7,6,,,,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,8,7,0,0,5,0,,Y,8,230,2025,,N,7/22/2007,F,K*,,L1C0,0001486,0,11,11,,,0,,94.4,0
24,200000CL0350010,1,4,1,00479,0,07,013,0,'NORTH BR PATAPSCO RIVER ',,'LAWNDALE ROAD     ','0.5 MI. W. EMORY ROAD    ',99.99,0,,,,39310600,076524200,5,3,02,02,08,1995,2,0,1180,2003,9,6.4,0,17,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,7.9,27.4,29,0,0,7.9,8.9,99.99,N,0,N,99.9,0,7,7,7,6,N,2,99.9,2,53.1,7,4,N,5,7,8,,,0,805,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,0,0,1,8,0,,Y,5,1450,2025,,N,4/16/2007,B,Z ,,,,,,,,,0,,86.4,0
24,200000CL0351010,1,4,1,00465,0,07,013,0,'EAST BR PATAPSCO RIVER  ',,'PATAPSCO ROAD     ','0.55 MI W OF WESLEY ROAD ',99.99,0.885,,,,39323600,076530000,3,3,02,02,09,1900,2,0,185,2003,4,6.1,0,0,0,1,1,1,1,5,0,0,0,P,1,5,3,02,0,00,1,0,6,11,12.5,0,0,6.1,6.6,99.99,N,0,N,99.9,0,6,6,6,6,N,2,43.2,2,28.8,6,4,N,5,8,6,,,0,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,1981,1,1,8,8,8,0,,Y,U,230,2025,,N,4/16/2007,B,Z ,,,,,,,,,0,,82.3,0
24,200000CL0352010,1,4,1,00463,0,07,013,0,'NORTH BR PATAPSCO RIVER ',,'WESLEY ROAD       ','0.4 MI E OF SANDYMONT RD ',99.99,3.298,,,,39321800,076530000,6,3,02,02,07,1975,2,0,650,2003,6,6.7,0,38,0,1,0,0,1,5,0,0,0,A,1,5,3,02,0,00,2,0,7.3,22.9,46.3,0,0,7.3,8.2,99.99,N,0,N,99.9,0,7,7,7,6,N,2,65.7,2,35.1,7,4,N,5,6,6,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,0,0,0,5,0,,Y,8,1000,2025,,N,4/16/2007,B,Z ,,,,,,,,,0,,87.8,0
24,200000CL0353010,1,4,1,00465,0,07,013,0,'WEST BR PATAPSCO RIVER  ',,'PATAPSCO ROAD     ','0.04 MI N OF WESLEY ROAD ',99.99,2.156,,,,39322400,076531800,6,3,02,02,09,1980,2,0,350,2003,5,9.1,0,27,1,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,2,0,9.7,23.8,42.1,0,0,9.8,10.7,99.99,N,0,N,99.9,0,7,7,7,7,N,2,64.8,2,34.2,7,7,N,5,8,6,,,0,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,N,N,N,5,0,,Y,8,430,2025,,N,4/16/2007,B,Z ,,,,,,,,,0,,99.9,0
24,200000CL0354010,1,4,1,01144,0,07,013,0,'BEAVER RUN              ',,'CHANDLER DRIVE    ','87 FT SOUTH OF POOLE ROAD',99.99,0,,,,39300600,076574800,3,3,02,02,09,1998,2,0,521,2003,9,11,0,0,0,1,1,1,1,5,0,0,0,A,5,5,3,02,0,00,1,0,10.9,20.1,21.3,0,1.2,11,13,99.99,N,0,N,99.9,0,7,8,8,7,N,2,99.9,2,80.1,8,7,N,5,9,8,,,0,805,24,N  ,,,,,,,,,,,,,0,N,2,,0,,0,1,1,0,1,5,0,,Y,5,781,2025,,N,4/16/2007,B,Z ,,,,,,,,,0,,99.9,0
24,200000CL0355020,1,4,1,00519,0,07,013,0,'BEAVER RUN              ',,'ARNOLD ROAD       ','0.03 MI W OF POOLE ROAD  ',99.99,1.094,,,,39321200,076573000,6,3,02,02,09,1974,2,0,170,2003,0,6.1,0,18,0,0,0,1,1,5,0,0,0,A,1,5,1,19,0,00,3,0,7.3,3.7,11.6,0,0,7.3,7.9,99.99,N,0,N,99.9,0,N,N,N,6,7,2,49.5,2,35.1,7,5,N,5,6,7,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,8,0,,Y,8,307,2023,,N,4/16/2007,B,Z ,,,,,,,,,0,,93.5,0
24,200000CL0357010,1,4,1,00459,0,07,013,0,'WEST BR PATAPSCO RIVER  ',,'CARROLLTON ROAD   ','0.09 MI W OF DUTROW ROAD ',99.99,6.806,,,,39330000,076550000,6,3,02,02,09,1978,2,0,981,2003,5,7,0,25,0,1,0,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,9.7,18.9,50.6,0,0,9.8,10.8,99.99,N,0,N,99.9,0,7,7,7,7,N,2,86.4,2,47.7,7,6,N,5,8,6,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,N,N,N,5,0,,Y,8,1472,2025,,N,4/16/2007,B,Z ,,,,,,,,,0,,99.7,0
24,200000CL0359010,1,4,1,00459,0,07,013,0,'EAST BR PATAPSCO RIVER  ',,'CARROLLTON ROAD   ','0.59 MI E OF RIDGE ROAD  ',99.99,4.312,,,,39330000,076550000,5,3,02,02,09,1972,2,0,500,2003,0,6.4,0,0,0,1,1,1,1,5,0,0,0,P,1,5,3,02,0,00,1,0,7.3,9.8,10.1,0.2,0.2,7.3,7.8,99.99,N,0,N,99.9,0,7,6,6,6,N,2,33.3,2,20.7,6,4,N,2,7,6,,,0,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,N,N,N,5,0,,Y,U,624,2025,,N,4/16/2007,B,Z ,,,,,,,,,0,,75.8,0
24,200000CL0360010,1,4,1,00459,0,07,013,0,'DEEP RUN                ',,'CARROLLTON ROAD   ','0.02 MI W OF LEES MILL RD',99.99,2.365,,,,39325400,076522400,5,3,02,02,08,1960,2,0,570,2003,2,6.4,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,7.3,7.9,9.4,0.2,0.2,7.3,7.8,99.99,N,0,N,99.9,0,7,7,6,6,N,2,75.6,2,50.4,6,4,N,5,7,6,,,0,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,1983,1,N,N,N,5,0,,Y,U,710,2025,,N,4/16/2007,B,Z ,,,,,,,,,0,,88.9,0
24,200000CL0363010,1,4,1,00289,0,07,013,0,'LITTLE PIPE CREEK       ',,'STONE CHAPEL ROAD ','0.10 MI W OF AVONDALE RD ',99.99,5.117,,,,39340600,077024800,3,3,02,02,08,1930,2,0,3100,2003,0,6.4,0,0,0,0,1,1,0,5,0,0,0,P,1,5,3,02,0,00,1,0,9.2,7.9,8.8,0,0,9.2,10.3,99.99,N,0,N,99.9,0,6,7,7,7,N,2,36,2,23.4,6,4,N,3,8,7,,,,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,6,8,8,8,0,,Y,U,3800,2025,,N,4/16/2007,B,Z ,,,,,,,,,0,,72.6,0
24,200000CL0364010,1,4,1,00260,0,07,013,0,'LITTLE PIPE CREEK       ',,'ADAMS MILL ROAD   ','.03 MI E OF ROOPS MILL RD',99.99,0.853,,,,39334200,077031200,3,3,02,02,09,1974,2,0,81,2003,5,6.1,0,32,0,1,1,1,1,5,0,0,0,P,1,5,3,02,0,00,2,0,7.3,20.1,39,0,0,7.4,8,99.99,N,0,N,99.9,0,7,7,7,6,N,2,45,2,25.2,6,6,N,5,8,6,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,0,8,8,8,0,,Y,8,146,2023,,N,4/16/2007,B,Z ,,,,,,,,,0,,93.7,0
24,200000CL0365010,1,4,1,00464,0,07,013,0,'NORTH BR PATAPSCO RIVER ',,'TANK ROAD         ','0.53 MI S OF WESLEY RD   ',99.99,0.853,,,,39320000,076525400,5,3,02,02,09,1974,2,0,200,2003,5,5.5,0,7,0,1,0,1,1,5,0,0,0,A,1,5,3,02,0,00,2,0,5.4,13.4,27.4,0,0,5.5,6.5,99.99,N,0,N,99.9,0,7,7,7,7,N,2,67.5,2,40.5,7,3,N,5,8,6,,,0,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,N,N,N,5,0,,Y,8,300,2025,,N,4/16/2007,B,A ,,,,,,,,,2,,80.9,2
24,200000CL0366020,1,4,1,00403,0,07,013,0,'WEST BR PATAPSCO RIVER  ',,'NORTH TANNERY ROAD','0.8 MI W OF GORSUCH ROAD ',99.99,1.207,,,,39344200,076573600,5,3,02,02,09,1974,2,0,282,2003,5,8.5,0,0,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,00,4,0,9.7,4.9,20.4,0,0,9.8,10.5,99.99,N,0,N,99.9,0,N,N,N,6,7,2,63,2,39.6,7,7,N,5,7,8,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,8,0,,Y,8,423,2025,,N,4/16/2007,B,Z ,,,,,,,,,0,,99.9,0
24,200000CL0369020,1,4,1,00402,0,07,013,0,'WEST BR PATAPSCO RIVER  ',,'GORSUCH ROAD      ','0.06 MI N OF TANNERY ROAD',99.99,6.034,,,,39343000,076563600,5,3,02,02,07,1968,2,0,4820,2003,0,6.4,0,18,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,00,0,0,10,0,20.4,0,0,10.1,10.7,99.99,N,0,N,99.9,0,N,N,N,6,7,2,57.6,2,35.1,7,4,N,5,6,6,,,0,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,8,0,,Y,8,5900,2025,,N,4/16/2007,B,Z ,,,,,,,,,0,,93.8,0
24,200000CL0373010,1,4,1,00448,0,07,013,0,'EAST BR PATAPSCO RIVER  ',,'COON CLUB ROAD    ','0.15 MI E OF HOUCK RD    ',99.99,4.023,,,,39344200,076531200,6,3,02,02,09,1964,2,0,2310,2003,0,7,0,35,0,1,1,1,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.3,23.2,24.4,0,0,7.3,8.9,99.99,N,0,N,99.9,0,7,7,7,6,N,2,66.6,2,36.9,7,2,N,5,8,8,,,0,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,6,8,8,8,0,,Y,8,2885,2025,,N,4/16/2007,B,A ,,,,,,,,,2,,80.2,2
24,200000CL0374030,1,4,0,00447,0,07,013,0,'ASPEN RUN               ',,'HOFFMAN MILL ROAD ','.3 MI E OF COON CLUB ROAD',99.99,0,,,,39351200,076533000,6,3,02,02,09,1999,2,0,354,2003,0,5.2,0,20,0,1,N,1,1,5,0,0,0,A,1,5,1,19,0,00,0,0,8.3,1.8,9.1,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,7,7,2,99.9,2,99.9,7,N,N,5,7,8,,,0,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,8,0,,Y,8,640,2023,,N,4/16/2007,B,K*,,1170,0001525,0,11,11,,,0,*,99.9,0
24,200000CL0375020,1,4,1,00447,0,07,013,0,'TRIB E BR PATAPSCO RIVER',,'HOFFMAN MILL ROAD ','.91 MI W OF HOUCHVILLE RD',99.99,1.464,,,,39351200,076540000,5,3,02,02,09,1974,2,0,527,2003,0,5.5,0,24,0,1,0,1,1,5,0,0,0,P,1,5,1,19,0,00,2,0,7.3,3.7,7.6,0,0,7.3,8,99.99,N,0,N,99.9,0,N,N,N,4,7,2,61.2,2,36,7,4,N,5,4,7,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,8,0,,Y,8,1008,2025,,N,4/16/2007,B,Z ,,,,,,,,,0,,86.9,0
24,200000CL0376020,1,4,1,00447,0,07,013,0,'EAST BR PATAPSCO RIVER  ',,'HOFFMAN MILL ROAD ','1 MI W OF HOUCHVILLE ROAD',99.99,0,,,,39351200,076530000,8,3,02,02,09,1991,2,0,593,2003,5,6.7,0,0,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,00,2,0,8.5,4.6,9.4,0,0,8.5,9.1,99.99,N,0,N,99.9,0,N,N,N,6,6,2,58.5,2,44.1,6,5,N,5,4,8,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,1,N,2,,0,,0,N,0,0,1,8,0,,Y,8,742,2025,,N,4/16/2007,B,Z ,,,,,,,,,0,,94.8,0
24,200000CL0383010,1,4,1,00172,0,07,013,0,'MURPHY RUN              ',,'UPPER BECKLEYSVLE ','0.05 MI E OF GROSS MIL RD',99.99,2.961,,,,39373000,076483000,6,3,02,02,07,1960,2,0,1300,2003,0,6.7,0,25,0,1,1,1,0,5,0,0,0,P,1,5,3,02,0,00,1,0,7.4,7,7.3,0,0,7.4,8.1,99.99,N,0,N,99.9,0,6,4,7,6,N,2,28.8,2,17.1,4,4,N,3,7,6,31,1,9.1,605,24,N  ,N  ,N  ,,,,150,15,165,2003,,,,0,N,2,,0,,0,1,6,8,8,8,0,,Y,U,1600,2025,,N,4/16/2007,B,A ,,,,,,,,,1,,35.1,1
24,200000CL0384030,1,4,1,00182,0,07,013,0,'GRAVE RUN               ',,'ROHRBAUGH ROAD    ','  ROHRBAUGH RD      0.36 ',99.99,123.084,,,,39383600,076493000,5,3,02,02,09,1976,2,0,124,2004,0,4.6,0,20,0,0,0,0,0,5,0,0,0,A,1,5,3,19,0,00,0,0,7.1,0,8.8,0,0,7.2,7.8,99.99,N,0,N,99.9,0,N,N,N,6,5,2,72,2,43.2,5,N,N,5,8,6,,,0,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,,0,N,N,N,N,8,0,,Y,8,224,2024,,N,4/16/2007,B,Z ,,,,,,,,,0,,80,0
24,200000CL0385010,1,4,0,00158,0,07,013,0,'MURPHY RUN              ',,'GREENMOUNT CH ROAD','0.3 MILES EAST OF MD 30  ',99.99,0,,,,39373600,076504200,5,3,02,02,09,1975,1,0,385,2004,5,4.3,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,00,0,00,1,0,0.3,9.1,10.1,0,0,3.4,3.7,99.99,N,0,N,99.9,0,7,3,5,6,N,2,5.4,2,5.4,2,2,N,0,5,6,31,1,12.2,605,24,Y24,N  ,N  ,0605,,,225,25,250,2003,,,,0,N,3,T,0,,0,5,0,0,0,8,0,,Y,6,695,2024,,N,4/16/2007,B,A ,,L110,0001884,0,11,15,,,1,,19.7,1
24,200000CL0386020,1,4,1,00413,0,07,013,0,'EAST BR PATAPSCO RIVER  ',,'SHILOH ROAD       ','0.05 MI W OF BRODBECK RD ',99.99,2.494,,,,39363600,076524800,8,3,02,02,09,1969,2,0,730,2003,0,6.7,0,28,0,1,N,1,1,5,0,0,0,A,1,5,1,19,0,00,0,0,10.5,0,20.1,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,6,6,2,57.6,2,35.1,6,N,N,5,7,6,,,0,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,8,0,,Y,8,1900,2025,,N,4/16/2007,B,Z ,,,,,,,,,0,*,99.7,0
24,200000CL0390030,1,4,0,00112,0,07,013,0,'BIG PIPE CREEK          ',,'BIXLER CHURCH ROAD','0.21 MI NORTH OF MD 496  ',99.99,0,,,,39394800,076570600,6,3,02,02,09,1973,2,0,625,2004,0,6.1,0,0,0,1,0,1,1,5,0,0,0,P,1,5,3,19,0,00,2,0,7.4,2.7,6.4,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,6,4,2,24.3,2,18.9,4,N,N,2,6,7,31,1,6.4,705,24,N  ,N  ,N  ,,,,45,14,59,2001,,,,0,N,2,,0,,0,N,N,N,N,8,0,,Y,8,1129,2024,,N,4/16/2007,B,A ,,,,,,,,,1,*,56.5,1
24,200000CL0391020,1,4,1,00112,0,07,013,0,'OHIO BRANCH             ',,'BIXLER CHURCH ROAD','0.55 MI N OF BACKWOODS RD',99.99,1.899,,,,39401800,076574800,3,3,02,02,09,1974,2,0,433,2004,5,6.4,0,0,0,1,0,1,1,5,0,0,0,P,1,5,1,19,0,00,2,0,9.7,2.7,6.4,0,0,9.8,10.4,99.99,N,0,N,99.9,0,N,N,N,7,7,2,60.3,2,36,7,6,N,5,7,7,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,8,0,,Y,8,782,2024,,N,4/16/2007,B,Z ,,,,,,,,,0,,99.9,0
24,200000CL0392030,1,4,1,00130,0,07,013,0,'BIG PIPE CREEK          ',,'ECKARD ROAD       ','0.26 MI SOUTH OF MD 496  ',99.99,1.77,,,,39394800,076561800,13,3,02,02,09,1984,2,0,109,2004,4,4.6,0,15,0,0,0,0,1,5,0,0,0,A,1,5,3,19,0,00,2,0,8.6,2.7,6.4,0,0,8.7,11.1,99.99,N,0,N,99.9,0,N,N,N,6,6,2,55.8,2,33.3,6,N,N,5,6,6,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,,0,N,N,N,N,8,0,,Y,8,197,2024,,N,4/16/2007,B,Z ,,,,,,,,,0,,97.9,0
24,200000CL0393030,1,4,1,00129,0,07,013,0,'BIG PIPE CREEK          ',,'HOOVER MILL ROAD  ',' 0.3 MI SOUTH OF MD 496  ',99.99,0,,,,39401800,076553600,3,3,02,02,09,1984,1,0,67,2004,5,4.3,0,0,0,0,0,0,1,5,0,0,0,P,1,5,3,19,0,00,2,0,4.8,2.7,6.1,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,6,6,2,26.1,2,19.8,5,N,N,3,6,7,31,1,36.6,705,24,N  ,N  ,N  ,,,,100,20,120,2001,,,,0,N,3,,0,,0,N,N,N,N,8,0,,Y,8,121,2024,,N,4/16/2007,B,Z ,,,,,,,,,0,*,82.4,0
